transaction_id,sender,receiver,amount,payment_type,status,timestamp,is_fraud,hour,day_of_week,is_weekend,is_late_night,is_large_amount,amount_zscore,payment_type_encoded,anomaly_score,is_anomaly
TXN85405,John Boone,Mark Lutz,4115.03,real-time,completed,2026-08-01 15:28:06.328613,0,15,5,1,0,0,0.9877091925956533,1,1,False
TXN22386,Russell Mitchell,Christopher Hughes,1020.22,batch,completed,2026-08-02 03:18:02.962394,0,3,6,1,1,0,-1.1279560390101273,0,1,False
TXN6141,Tina Reynolds,Stephen Rice,1915.61,batch,completed,2026-08-03 04:09:25.351484,0,4,0,0,1,0,-0.5158520676104291,0,1,False
TXN85570,Lauren Ramos,William Adkins,3955.01,batch,completed,2026-08-04 18:14:21.131134,0,18,1,0,0,0,0.8783167742043607,0,1,False
TXN77292,Jessica Rodriguez,Henry Fuentes,1139.4,batch,completed,2026-08-02 11:22:36.867928,0,11,6,1,0,0,-1.046482545547596,0,1,False
TXN95362,Kevin Russell,Bailey Clark,6351.93,real-time,completed,2026-08-03 23:48:04.894274,0,23,0,0,0,1,2.5168924240634887,1,-1,True
TXN66829,Kim Ford,Melissa Potts DDS,2168.08,batch,completed,2026-08-01 16:01:23.504864,0,16,5,1,0,0,-0.343259242518255,0,1,False
TXN76497,Molly Jones,Luis Hoffman,3892.24,real-time,completed,2026-08-05 03:38:20.033731,0,3,2,0,1,0,0.83540612489539,1,1,False
TXN9144,Charles Stephens,Erica Miranda,2055.27,real-time,completed,2026-08-01 23:41:28.976850,0,23,5,1,0,0,-0.4203780946537489,1,1,False
TXN44459,Ann Hoffman,Julie Kelley,3767.04,batch,completed,2026-08-02 15:55:52.959947,0,15,6,1,0,0,0.7498172561128013,0,1,False
TXN77952,Ronald Hart,Stephanie Baker,2223.35,batch,completed,2026-08-06 13:12:13.192314,0,13,3,0,0,0,-0.30547572193028627,0,1,False
TXN97569,Caitlyn Lam,Matthew Webb,5723.5,batch,completed,2026-08-05 00:19:09.756204,0,0,2,0,1,1,2.0872868904449398,0,-1,True
TXN4820,Joseph Day,Hannah Campos,2222.74,batch,completed,2026-08-05 09:16:52.445236,0,9,2,0,0,0,-0.3058927283995945,0,1,False
TXN99036,Michael Perez,Vincent Smith,3321.92,batch,completed,2026-08-04 12:58:22.463218,0,12,1,0,0,0,0.44552558460716285,0,1,False
TXN11988,Kevin Bush,Susan Underwood,3975.9,batch,completed,2026-08-04 02:00:07.548944,0,2,1,0,1,0,0.8925975367352574,0,1,False
TXN65925,Kelly Mcconnell,Kathy Morales,3007.88,batch,completed,2026-08-05 03:54:45.316475,0,3,2,0,1,0,0.23084245080137852,0,1,False
TXN67316,David Simmons,Angelica Lee,1547.74,real-time,completed,2026-08-04 16:05:31.810006,0,16,1,0,0,0,-0.7673343132897498,1,1,False
TXN34350,Jennifer Cain,Laura Perez,1392.36,batch,completed,2026-08-02 09:17:08.970253,0,9,6,1,0,0,-0.8735547480456497,0,1,False
TXN86742,Victoria Mccormick,Kevin Rodriguez,1926.12,real-time,completed,2026-08-04 06:03:02.038658,0,6,1,0,0,0,-0.5086672512293987,1,1,False
TXN85950,Crystal Kennedy DVM,Brandon Kennedy,3282.99,real-time,completed,2026-08-01 04:11:55.892563,0,4,5,1,1,0,0.41891236845934965,1,1,False
TXN21050,James Webster,Xavier Rodriguez,901.44,batch,completed,2026-08-01 01:38:11.830905,0,1,5,1,1,0,-1.2091560856075387,0,1,False
TXN69481,Thomas Kelley,Noah Jones,2348.9,batch,completed,2026-08-02 21:01:26.590139,0,21,6,1,0,0,-0.21964758714071725,0,1,False
TXN30497,Matthew White,John Valentine,1.0,real-time,completed,2026-08-04 12:56:46.477291,0,12,1,0,0,0,-1.824712323679378,1,1,False
TXN70271,David Clark,Calvin Miller,3606.6,real-time,completed,2026-08-01 13:21:15.638497,0,13,5,1,0,0,0.6401377185131323,1,1,False
TXN39956,Tony Grant,Colin Hudson,3976.33,batch,completed,2026-08-05 16:25:47.706257,0,16,2,0,0,0,0.8928914921152614,0,1,False
TXN98744,Brandy Aguirre,Allison Payne,710.47,batch,completed,2026-08-01 04:19:23.352112,0,4,5,1,1,0,-1.3397064551874986,0,1,False
TXN96868,James Griffith,Alyssa Zuniga,3874.89,batch,completed,2026-08-04 18:24:57.312768,0,18,1,0,0,0,0.8235453671208061,0,1,False
TXN6728,Johnny Garcia,Jonathan Wiggins,2306.79,batch,completed,2026-08-03 22:51:47.029894,0,22,0,0,0,0,-0.24843470586623503,0,1,False
TXN95541,John Wallace,Lauren Hardy,4101.51,batch,completed,2026-08-02 03:41:48.431237,0,3,6,1,1,0,0.9784666885545945,0,1,False
TXN34493,Mr. Jeffrey Smith,Bonnie Reyes,3189.86,batch,completed,2026-08-04 02:56:11.293271,0,2,1,0,1,0,0.35524710208776444,0,1,False
TXN20546,Kendra Garrett,Ashley Nunez,3041.67,real-time,completed,2026-08-02 15:16:36.958651,0,15,6,1,0,0,0.25394187473239827,1,1,False
TXN7632,Jennifer Hays,Jade Hernandez,1361.9,batch,completed,2026-08-06 00:11:16.295767,0,0,3,0,1,0,-0.8943777268245445,0,1,False
TXN98741,Michael Brown,Jessica Wood,3414.15,batch,completed,2026-08-02 01:25:02.387190,0,1,6,1,1,0,0.5085755955322281,0,1,False
TXN96433,Kerri Cooper,Benjamin Miller,1.0,batch,completed,2026-08-05 07:28:20.521160,0,7,2,0,0,0,-1.824712323679378,0,1,False
TXN65675,Eric Gregory,William Schroeder,4681.38,batch,completed,2026-08-03 07:22:35.177983,0,7,0,0,0,0,1.374875772747564,0,1,False
TXN97283,Jorge Fields,Heather Schwartz,3420.62,batch,failed,2026-08-01 04:49:17.968075,0,4,5,1,1,0,0.5129985985755454,0,1,False
TXN43519,Rebecca Savage,Jose Dunn,3771.58,batch,completed,2026-08-06 11:47:04.468747,0,11,3,0,0,0,0.7529208780319143,0,1,False
TXN34037,Victoria Moore,Elaine Mcfarland,205.85,real-time,completed,2026-08-03 05:49:01.100564,0,5,0,0,1,0,-1.6846733478797509,1,-1,True
TXN23925,Russell Howe,Richard Sanchez,2687.76,batch,completed,2026-08-06 04:52:27.813489,0,4,3,0,1,0,0.012002924645768881,0,1,False
TXN65889,Brittany Compton,Paul Johnson,4257.92,batch,completed,2026-08-01 22:11:48.553725,0,22,5,1,0,0,1.0853912489881785,0,1,False
TXN25832,Kyle Barrett,Jeffrey Bryant,4911.19,batch,completed,2026-08-04 00:18:33.760050,0,0,1,0,1,0,1.5319778329306846,0,1,False
TXN31734,Heather Miles,Tiffany Adams,4178.97,batch,completed,2026-08-01 04:19:11.891883,0,4,5,1,1,0,1.0314196739851003,0,1,False
TXN37562,Michael Bishop,Brenda Harrison,1192.51,real-time,completed,2026-08-06 13:40:17.613496,0,13,3,0,0,0,-1.0101756380312756,1,1,False
TXN39616,Nicholas Riley,Donald Reynolds,1712.97,batch,completed,2026-08-02 17:46:06.442072,0,17,6,1,0,0,-0.6543802494802677,0,1,False
TXN22381,Nicole Cole,Stephanie Graves,2906.0,real-time,completed,2026-08-04 19:10:27.653144,0,19,1,0,0,0,0.16119553425529098,1,1,False
TXN17833,Charles Morrow,Rebecca Jackson,2495.16,batch,completed,2026-08-05 23:58:04.279019,0,23,2,0,0,0,-0.11966174090955572,0,1,False
TXN47047,Theodore Johnson,Sean Wiggins,3120.31,batch,completed,2026-08-03 17:46:15.963886,0,17,0,0,0,0,0.3077015284150083,0,1,False
TXN27697,Christian Peterson,Lauren Johnson,2021.33,batch,completed,2026-08-03 07:08:03.530641,0,7,0,0,0,0,-0.4435800611591888,0,1,False
TXN9284,Ernest Wiley,Steven Bryant,3695.05,batch,completed,2026-08-03 07:24:01.467151,0,7,0,0,0,0,0.7006036565628129,0,1,False
TXN0762,Michael Fernandez,Christopher Riddle,2825.01,real-time,completed,2026-08-03 03:02:14.072419,0,3,0,0,1,0,0.1058293802401005,1,1,False
TXN93479,Jenna Ayala,Audrey Walker,5155.97,batch,completed,2026-08-03 13:48:33.124778,0,13,0,0,0,1,1.6993136420409254,0,-1,True
TXN65245,Craig Carter,William Gibbs,5735.93,real-time,completed,2026-08-02 19:15:37.727630,0,19,6,1,0,1,2.095784251778547,1,-1,True
TXN38593,Tina Olson,Heather Randolph,1583.71,batch,completed,2026-08-05 20:49:40.050248,0,20,2,0,0,0,-0.7427446039438255,0,1,False
TXN86336,Ashley Reynolds,Robert Bernard,4648.62,real-time,completed,2026-08-06 03:25:01.079481,0,3,3,0,1,0,1.3524804744942283,1,-1,True
TXN62918,Michael Cantu,Linda Stephenson,2568.08,batch,completed,2026-08-02 02:49:40.758302,0,2,6,1,1,0,-0.06981237739816289,0,1,False
TXN58686,Marcia Garcia,Frank Lee,3464.27,batch,completed,2026-08-05 18:24:23.472706,0,18,2,0,0,0,0.5428384877317756,0,1,False
TXN78638,Mark Collins,Melissa Turner,1737.77,batch,failed,2026-08-02 14:27:19.437589,0,14,6,1,0,0,-0.637426543842822,0,1,False
TXN45911,Andrea Gill,James Ruiz,3765.55,batch,completed,2026-08-01 06:45:48.492680,0,6,5,1,0,0,0.7487986665402291,0,1,False
TXN1024,Nicholas Garcia,Michael Payne,5855.41,batch,completed,2026-08-05 12:37:25.140455,0,12,2,0,0,1,2.1774628303899184,0,-1,True
TXN43524,Christine Perez,Lisa Sherman,1.0,batch,completed,2026-08-01 22:49:16.873746,0,22,5,1,0,0,-1.824712323679378,0,-1,True
TXN94120,Lisa Brown,Roy Jacobs,4037.92,batch,completed,2026-08-01 15:14:01.177789,0,15,5,1,0,0,0.9349954731721277,0,1,False
TXN2839,Diane Briggs,Julie Elliott,5970.17,batch,completed,2026-08-02 07:56:30.681666,0,7,6,1,0,1,2.2559147359928726,0,-1,True
TXN61297,Alexandria Williams,Isaac Miller,1851.29,real-time,completed,2026-08-02 06:53:46.926226,0,6,6,1,0,0,-0.55982232352174,1,1,False
TXN27975,Steven Clarke,Jonathan Pierce,5951.02,batch,completed,2026-08-04 12:45:05.721361,0,12,1,0,0,1,2.2428234673252487,0,-1,True
TXN8822,Nicole Lewis,David Gross,4656.08,real-time,completed,2026-08-02 10:42:54.337828,0,10,6,1,0,0,1.357580258528718,1,1,False
TXN13633,Leon Suarez,Dawn Ortiz,4386.92,batch,completed,2026-08-01 16:58:04.834689,0,16,5,1,0,0,1.173577862989408,0,1,False
TXN18673,Susan Bennett MD,Marco Smith,4469.91,batch,completed,2026-08-03 10:54:20.147724,0,10,0,0,0,0,1.230311251330199,0,1,False
TXN94788,Aaron Davis,Peter Miller,2531.77,batch,completed,2026-08-03 00:45:05.101740,0,0,0,0,1,0,-0.0946345165794392,0,1,False
TXN2151,Bonnie Dillon,Ronald Smith,2378.22,real-time,completed,2026-08-03 07:34:55.731209,0,7,0,0,0,0,-0.19960393192741469,1,1,False
TXN24652,Justin Barton,Nicole Lozano,3002.62,real-time,pending,2026-08-04 01:25:03.725053,0,1,1,0,1,0,0.22724662452504918,1,1,False
TXN18167,Sarah Mcdonald DVM,Vincent Sanchez,1689.8,real-time,completed,2026-08-05 22:29:52.451438,0,22,2,0,0,0,-0.6702196591423492,1,1,False
TXN96017,Cindy Snyder,Daniel Alvarez,2673.7,batch,completed,2026-08-01 07:34:27.150395,0,7,5,1,0,0,0.00239126733679737,0,1,False
TXN86682,Karen Miller,Nicole York,1.0,batch,completed,2026-08-04 06:46:02.341986,0,6,1,0,0,0,-1.824712323679378,0,1,False
TXN26382,Melanie Nolan,James Pace,1009.22,batch,completed,2026-08-03 08:56:04.726947,0,8,0,0,0,0,-1.1354758278009298,0,1,False
TXN66782,Donald Armstrong,Erica Estrada,1.0,real-time,completed,2026-08-05 16:08:09.451745,0,16,2,0,0,0,-1.824712323679378,1,1,False
TXN98244,Matthew Flores,Krista Fuller,3154.02,batch,completed,2026-08-05 09:34:08.096446,0,9,2,0,0,0,0.3307462629730041,0,1,False
TXN2019,Jesse Jackson,Tanya Miller,3595.13,batch,completed,2026-08-01 18:54:04.247036,0,18,5,1,0,0,0.6322966296558138,0,1,False
TXN3617,Autumn Stanley,Jason Guerrero Jr.,1163.29,real-time,completed,2026-08-01 09:06:56.589949,0,9,5,1,0,0,-1.0301509315282984,1,1,False
TXN87739,David Reid,Erica Gonzales,6986.62,batch,completed,2026-08-01 15:26:40.452368,0,15,5,1,0,1,2.9507774011211665,0,-1,True
TXN10063,Patrick Levine,Mrs. Hannah Ramirez,3970.37,real-time,completed,2026-08-05 02:59:23.423266,0,2,2,0,1,0,0.8888171338249721,1,1,False
TXN31604,Melissa Allen,Diana Walters,3610.42,real-time,completed,2026-08-03 06:06:41.540798,0,6,0,0,0,0,0.6427491360750293,1,1,False
TXN97948,Debbie Barber,Stephanie Miller,2112.5,batch,completed,2026-08-04 08:31:28.040796,0,8,1,0,0,0,-0.38125468442669175,0,1,False
TXN75943,Nicole Harris,Peggy Ritter,1664.81,batch,completed,2026-08-06 12:01:19.882494,0,12,3,0,0,0,-0.687303252040727,0,1,False
TXN43521,Travis Mercado,Scott Savage,2859.87,batch,pending,2026-08-03 13:29:30.287959,0,13,0,0,0,0,0.12966027453531628,0,1,False
TXN41540,April Tucker,Peter Barrett,2847.43,real-time,pending,2026-08-02 01:34:24.011461,0,1,6,1,1,0,0.1211560770300814,1,-1,True
TXN25968,Ralph Thomas,Sherry Ferguson,3138.1,batch,completed,2026-08-05 08:02:40.713413,0,8,2,0,0,0,0.3198630777412244,0,1,False
TXN92609,Daniel White,Paul Dixon,6170.23,batch,failed,2026-08-01 16:13:17.043343,0,16,5,1,0,1,2.3926791855826863,0,-1,True
TXN56947,Jenny Williams,Jason Carpenter,4467.56,batch,completed,2026-08-02 02:36:24.755041,0,2,6,1,1,0,1.228704750997619,0,1,False
TXN75519,Annette Cordova,Megan Salazar,1425.42,batch,completed,2026-08-04 15:08:38.260860,0,15,1,0,0,0,-0.850954364643474,0,1,False
TXN35190,Lauren Hicks,Nina Zuniga,1007.49,batch,completed,2026-08-05 13:39:05.945839,0,13,2,0,0,0,-1.1366584854925743,0,1,False
TXN3560,David Davidson,Nicole Pennington,693.18,real-time,completed,2026-08-01 02:55:12.182615,0,2,5,1,1,0,-1.3515261959323148,1,-1,True
TXN5568,James Allen,Lisa King,3679.43,batch,completed,2026-08-02 14:46:25.444306,0,14,6,1,0,0,0.689925556479873,0,1,False
TXN98415,Matthew Fuentes,Christina Ballard,1881.19,batch,completed,2026-08-03 14:19:52.201900,0,14,0,0,0,0,-0.539382170354013,0,1,False
TXN42211,Jennifer Ramsey,Kaitlyn Johnson,1735.65,batch,completed,2026-08-03 10:54:04.002093,0,10,0,0,0,0,-0.6388758122279585,0,1,False
TXN74765,Justin Roberts,Alexandra Johnson,5118.21,batch,completed,2026-08-04 11:32:28.745647,0,11,1,0,0,1,1.6735002579735885,0,-1,True
TXN55323,Robert Scott,Jonathan Diaz,2369.88,batch,completed,2026-08-01 04:20:16.580495,0,4,5,1,1,0,-0.2053052990651684,0,1,False
TXN82324,Michael Olsen,Erin Moran,2014.93,real-time,completed,2026-08-03 19:05:15.593953,0,19,0,0,0,0,-0.4479552110011102,1,1,False
TXN38202,Paul Morales,Victor Hunter,3440.18,batch,completed,2026-08-05 23:48:03.953747,0,23,2,0,0,0,0.526370150279918,0,1,False
TXN79532,Ronald Mosley,Monica King,158.06,real-time,completed,2026-08-03 13:01:27.745554,0,13,0,0,0,0,-1.717343412089974,1,1,False
TXN43525,Kimberly Rose,Heidi Roberts,2435.78,batch,completed,2026-08-04 14:54:12.889934,0,14,1,0,0,0,-0.16025492803663316,0,1,False
TXN5905,Christina Walker,Tricia Nelson,1301.38,batch,completed,2026-08-05 20:33:41.229049,0,20,2,0,0,0,-0.9357502375172145,0,1,False
TXN88056,Matthew Harrison,John Higgins,3044.69,real-time,completed,2026-08-02 02:57:24.484252,0,2,6,1,1,0,0.256006398564055,1,-1,True
TXN71855,Alejandro Lee,Veronica Tanner,669.09,batch,completed,2026-08-05 21:07:04.293245,0,21,2,0,0,0,-1.367994533384172,0,1,False
TXN45507,Jeffrey Navarro,Shane Werner,1148.52,real-time,completed,2026-08-04 22:13:54.648477,0,22,1,0,0,0,-1.0402479570228578,1,1,False
TXN25152,Tammy Ryan,Virginia Tran,1445.17,real-time,pending,2026-08-04 22:13:16.163542,0,22,1,0,0,0,-0.8374529256781694,1,1,False
TXN69422,Gina Galloway,Tiffany Flynn,4522.66,batch,completed,2026-08-05 11:16:18.529101,0,11,2,0,0,0,1.2663720566679113,0,1,False
TXN92588,Elizabeth Roberts,Courtney Fields,1498.65,batch,completed,2026-08-05 22:46:30.361950,0,22,2,0,0,0,-0.8008930798116131,0,1,False
TXN72949,Jose Luna,Katherine Lee,3617.66,batch,completed,2026-08-06 00:19:38.622230,0,0,3,0,1,0,0.6476985243337028,0,1,False
TXN49659,Kelly Griffith,Tracy Ramirez,5002.07,batch,completed,2026-08-02 11:05:53.005830,0,11,6,1,0,1,1.5941049606859696,0,-1,True
TXN91511,Mary Lee,Jonathan Ortiz,2839.53,batch,completed,2026-08-04 20:18:29.708575,0,20,1,0,0,0,0.11575550144395982,0,1,False
TXN35639,Amanda Mcdaniel,Glenda Sandoval,3969.44,batch,completed,2026-08-06 05:58:38.392710,0,5,3,0,1,0,0.888181369863568,0,1,False
TXN25497,Jacob Crosby,Alyssa Harris,2824.7,batch,completed,2026-08-06 11:45:10.964236,0,11,3,0,0,0,0.10561745891963215,0,1,False
TXN89565,Dorothy Smith,Jeffrey Alexander,1667.53,real-time,completed,2026-08-01 12:44:10.565514,0,12,5,1,0,0,-0.6854438133579103,1,1,False
TXN96878,Kevin Moore,Ashley Burns,2712.89,batch,completed,2026-08-01 05:14:37.283774,0,5,5,1,1,0,0.029182223946938434,0,1,False
TXN56086,Thomas Gaines,Peter Owens,3732.67,batch,completed,2026-08-02 21:39:02.132970,0,21,6,1,0,0,0.7263213342273575,0,1,False
TXN62188,Justin Morrison,Angelica Pena DDS,4487.89,batch,completed,2026-08-01 12:40:33.752002,0,12,5,1,0,0,1.2426026879173475,0,1,False
TXN21425,Christy Black,Erica Acosta MD,2581.63,real-time,completed,2026-08-01 08:30:17.461378,0,8,5,1,0,0,-0.060549364842219636,1,1,False
TXN38082,Patrick Goodman,Gregory Banks,5602.31,batch,completed,2026-08-04 21:14:01.786543,0,21,1,0,0,1,2.0044393264851803,0,-1,True
TXN78599,Justin Brock,Alexander Best,3248.15,real-time,completed,2026-08-03 07:58:38.943293,0,7,0,0,0,0,0.39509514650738986,1,1,False
TXN82149,Jordan Mann,Jodi Graham,1943.56,real-time,completed,2026-08-03 13:34:35.461287,0,13,0,0,0,0,-0.4967449679101627,1,1,False
TXN22820,Sharon Macias,Lauren Kemp,1055.56,batch,completed,2026-08-02 17:45:08.089771,0,17,6,1,0,0,-1.1037970084767672,0,1,False
TXN51498,Todd Nelson,Mark Boyd,4566.69,real-time,completed,2026-08-04 07:44:32.402998,0,7,1,0,0,0,1.2964717203460052,1,1,False
TXN55639,Dalton Dixon,Jason Ballard,1764.3,real-time,completed,2026-08-03 04:08:54.173620,0,4,0,0,1,0,-0.619290180513732,1,1,False
TXN10979,George Krause,Thomas Mendoza,4275.91,batch,completed,2026-08-06 04:01:55.367913,0,4,3,0,1,0,1.0976895217469544,0,1,False
TXN3257,Kristin Gay,Paul Phelps,1320.4,batch,completed,2026-08-06 09:27:28.477970,0,9,3,0,0,0,-0.9227478390807541,0,1,False
TXN43679,Katie Stone,Megan Gomez,2113.0,batch,pending,2026-08-03 21:16:47.267937,0,21,0,0,0,0,-0.38091287584529165,0,1,False
TXN28239,Kevin Murphy,Amanda Lee,1851.82,batch,completed,2026-08-05 12:22:30.748482,0,12,2,0,0,0,-0.5594600064254558,0,1,False
TXN52872,Jacob Adams,Dr. Johnny Johnson,2967.93,real-time,completed,2026-08-05 10:08:35.389681,0,10,2,0,0,0,0.20353194514750914,1,1,False
TXN96175,Timothy Miller,Cody Houston,2504.54,real-time,completed,2026-08-01 00:32:51.273323,0,0,5,1,1,0,-0.1132494119224895,1,-1,True
TXN22705,Justin Wallace,Pamela Gibson,4655.69,batch,completed,2026-08-05 01:15:25.061645,0,1,2,0,1,0,1.3573136478352257,0,1,False
TXN32567,Mr. Thomas Hernandez,Andrew Patel,3736.88,batch,pending,2026-08-06 02:30:28.974694,0,2,3,0,1,0,0.7291993624827464,0,1,False
TXN39936,Carrie Hickman,Hannah Morris,4484.12,batch,completed,2026-08-02 05:18:31.579451,0,5,6,1,1,0,1.2400254512135904,0,1,False
TXN42724,Michael Smith,Elizabeth Duffy,3173.18,real-time,completed,2026-08-06 11:39:02.673868,0,11,3,0,0,0,0.3438443678122564,1,1,False
TXN44684,Robert Baker,Stephen Mendoza DVM,1645.74,real-time,completed,2026-08-06 07:17:17.785779,0,7,3,0,0,0,-0.7003398313353273,1,1,False
TXN99205,Nicholas Myers,Kelly Meadows,3472.56,real-time,completed,2026-08-01 20:12:49.789529,0,20,5,1,0,0,0.5485056740113895,1,1,False
TXN22044,Austin Wilkinson,Carol Crane,2470.63,real-time,completed,2026-08-01 13:41:09.736665,0,13,5,1,0,0,-0.1364308699130452,1,1,False
TXN79723,Julie Johnson,Rhonda Houston,5011.38,batch,completed,2026-08-04 11:45:30.327519,0,11,1,0,0,1,1.6004694364716399,0,-1,True
TXN53208,Christopher Jones,Eric Jimenez,2564.59,batch,completed,2026-08-03 06:55:08.847973,0,6,0,0,0,0,-0.07219820129633553,0,1,False
TXN5564,Anthony Henry,Juan Watkins,3762.47,batch,completed,2026-08-02 01:53:56.529187,0,1,6,1,1,0,0.7466931256788041,0,1,False
TXN5109,Margaret Martinez,Tina Gaines,1031.47,batch,completed,2026-08-04 04:51:59.239889,0,4,1,0,1,0,-1.1202653459286247,0,1,False
TXN53772,James Graham,Amanda Gray,364.6,batch,completed,2026-08-06 12:48:21.181276,0,12,3,0,0,0,-1.5761491232852143,0,1,False
TXN34298,Amber Krueger,Daniel Cunningham,1391.02,batch,completed,2026-08-05 17:47:53.097997,0,17,2,0,0,0,-0.874470795043802,0,1,False
TXN24294,Marvin Downs,Timothy Daniels,1620.96,batch,completed,2026-08-05 03:06:43.984942,0,3,2,0,1,0,-0.717279864629517,0,1,False
TXN41588,Kellie Bell,Margaret Kennedy,1221.98,batch,completed,2026-08-04 06:37:58.341821,0,6,1,0,0,0,-0.9900294402435529,0,1,False
TXN16115,Melissa Garcia,Ryan Ramsey,4942.43,real-time,completed,2026-08-05 17:38:55.406169,0,17,2,0,0,0,1.5533340330965641,1,1,False
TXN16332,Kim Cabrera,John Vargas,2750.54,batch,completed,2026-08-01 22:05:29.328144,0,22,5,1,0,0,0.05492041012636717,0,1,False
TXN10335,Joseph Olson,Amanda Hall,2942.05,batch,completed,2026-08-02 12:07:16.050798,0,12,6,1,0,0,0.18583993297423942,0,1,False
TXN83474,Morgan Gordon,Jason Jackson,5535.03,batch,completed,2026-08-02 02:46:44.135668,0,2,6,1,1,1,1.9584455637719804,0,-1,True
TXN94188,Jonathan Mayo,Colleen Wright,2307.81,batch,completed,2026-08-03 16:27:55.114727,0,16,0,0,0,0,-0.24773741636017882,0,1,False
TXN29237,Alejandra Hart,Steven Green,3736.18,batch,completed,2026-08-01 15:57:19.854335,0,15,5,1,0,0,0.7287208304687861,0,1,False
TXN29254,Vincent Ali,Teresa Mccormick,4154.55,real-time,completed,2026-08-03 09:56:09.216658,0,9,0,0,0,0,1.0147257428695187,1,1,False
TXN75657,Nancy Thompson,Debra Evans,4875.53,batch,completed,2026-08-04 08:30:35.021361,0,8,1,0,0,0,1.5076000449052285,0,1,False
TXN64602,Angela Martin,Benjamin Rogers,1805.27,real-time,completed,2026-08-02 23:06:04.900314,0,23,6,1,0,0,-0.5912823853538065,1,1,False
TXN90641,Pamela Gonzalez,Michael Cortez,5946.19,batch,completed,2026-08-05 08:21:21.569342,0,8,2,0,0,1,2.239521596428923,0,-1,True
TXN93207,Jennifer Grant,Matthew Ryan,3097.86,real-time,completed,2026-08-04 12:06:40.089192,0,12,1,0,0,0,0.29235432311014325,1,1,False
TXN24896,Kimberly Howard,Gregory Tanner,3371.75,real-time,completed,2026-08-03 04:27:04.084036,0,4,0,0,1,0,0.4795902278294983,1,1,False
TXN42213,Brandon Wagner,Lindsey Ramirez,1.0,batch,completed,2026-08-02 06:40:35.709711,0,6,6,1,0,0,-1.824712323679378,0,1,False
TXN2282,Kimberly Durham,Denise Price,1625.65,batch,completed,2026-08-03 02:13:09.629942,0,2,0,0,1,0,-0.7140737001359838,0,1,False
TXN23998,Michael Thomas,Becky Atkinson,2957.1,real-time,completed,2026-08-03 19:15:52.230429,0,19,0,0,0,0,0.1961283712743827,1,1,False
TXN81847,Denise Wilson,Jordan Davis,1181.06,batch,completed,2026-08-03 07:07:58.773866,0,7,0,0,0,0,-1.0180030545453382,0,1,False
TXN28640,Paul Bradford,Mr. Kyle Deleon,3580.2,batch,completed,2026-08-01 09:48:45.050223,0,9,5,1,0,0,0.6220902254152062,0,1,False
TXN94525,Charles Smith,Amanda Thomas,1964.12,batch,completed,2026-08-05 02:50:40.748914,0,2,2,0,1,0,-0.48268979904299003,0,1,False
TXN40565,Joshua Kelly,Kelly Simmons,2318.58,real-time,completed,2026-08-02 12:00:25.011820,0,12,6,1,0,0,-0.24037485951682033,1,1,False
TXN19309,Gregory Gomez DDS,Jennifer Lopez,4781.8,batch,completed,2026-08-01 19:00:06.879806,0,19,5,1,0,0,1.4435246082359632,0,1,False
TXN69398,Michelle Sanders,Mark Cunningham,4201.15,batch,completed,2026-08-05 13:29:07.801464,0,13,2,0,0,0,1.046582302656009,0,1,False
TXN80004,Cristina Mason,Logan Thomas,2378.93,real-time,completed,2026-08-02 02:58:01.499261,0,2,6,1,1,0,-0.19911856374182652,1,-1,True
TXN38806,Brian Jackson,Nicole Shea,4567.4,batch,completed,2026-08-06 08:25:32.414452,0,8,3,0,0,0,1.2969570885315933,0,1,False
TXN57143,Brett Zamora,Kayla Stein,1722.46,batch,completed,2026-08-04 00:44:38.395992,0,0,1,0,1,0,-0.6478927226052935,0,1,False
TXN53742,Jeremy Patrick,Jennifer Wheeler,2726.78,batch,completed,2026-08-06 01:19:45.282126,0,1,3,0,1,0,0.03867766633823386,0,1,False
TXN90122,Dylan Berry,Grant King,2885.89,batch,completed,2026-08-04 07:45:30.383539,0,7,1,0,0,0,0.14744799311137827,0,1,False
TXN8511,Patrick Mcneil,Lori Cardenas,2646.59,real-time,completed,2026-08-05 19:31:37.875471,0,19,2,0,0,0,-0.01614159394671665,1,1,False
TXN99529,David Figueroa,Diana Dunn,1755.57,batch,completed,2026-08-01 05:59:28.678462,0,5,5,1,1,0,-0.625258158344978,0,1,False
TXN15034,Keith Olson,Jennifer Sanders,5258.02,batch,completed,2026-08-06 02:22:41.140241,0,2,3,0,1,1,1.769076773504689,0,-1,True
TXN81832,Gail Tucker,Tyler Walker,4176.61,batch,completed,2026-08-01 14:37:39.784803,0,14,5,1,0,0,1.0298063374808915,0,1,False
TXN99760,James Mcdonald,Zachary Morgan,4021.2,batch,completed,2026-08-04 18:29:24.390826,0,18,1,0,0,0,0.9235653942101077,0,1,False
TXN98962,Patricia Lewis,Christopher Hebert,1481.47,batch,completed,2026-08-04 05:39:00.669176,0,5,1,0,1,0,-0.812637622668521,0,1,False
TXN95874,Logan Warren,Becky Bennett,2262.37,batch,completed,2026-08-01 06:29:02.704713,0,6,5,1,0,0,-0.2788009802378213,0,1,False
TXN26086,Keith Hawkins,Joel Thornton,3506.14,batch,completed,2026-08-06 12:14:08.929287,0,12,3,0,0,0,0.5714615383382211,0,1,False
TXN92927,Lisa Collier DDS,Michael Estes,1686.51,real-time,completed,2026-08-04 23:07:34.089649,0,23,1,0,0,0,-0.6724687596079618,1,1,False
