transaction_id,sender,receiver,amount,payment_type,status,timestamp,is_fraud
TXN0500,Joshua Brandt,Daniel Rivera,4011.86,batch,completed,2026-07-03 21:41:31.282628,0
STR0012,Tyrone Wilson,Alexander Robinson,906.55,real-time,completed,2026-07-15 14:12:00.000000,1
TXN0764,Jessica White,Crystal Tucker,2831.8,batch,completed,2026-07-11 21:53:06.708224,0
TXN0456,Amy Smith,Kevin Thornton,907.87,batch,completed,2026-07-04 09:11:21.177721,0
TXN0406,Danielle Mcgee,Cindy Larson,3482.6,batch,completed,2026-07-04 12:19:43.412380,0
TXN0657,Ashley Mcguire,Jason Robinson,2286.08,batch,completed,2026-07-06 23:08:38.243353,0
TXN0663,James Mcintosh,Joseph Mcfarland,2699.78,batch,completed,2026-07-12 17:02:33.037912,0
TXN0286,Bridget Johnson,Joshua Bird,3586.62,batch,completed,2026-07-25 18:17:36.468185,0
TXN0321,Patrick Hines,Craig Jenkins,2335.03,real-time,completed,2026-07-05 03:26:10.251947,0
TXN0703,Alicia Sanders,Mary Cox,3577.12,real-time,completed,2026-07-30 06:04:52.805373,0
TXN0248,Richard Anderson,Monica Burke,2663.76,real-time,failed,2026-07-23 16:35:13.658108,0
TXN0587,Michael Robinson,Walter Kelly,3542.66,batch,completed,2026-07-24 00:39:35.944063,0
TXN0104,Brent Stark,Jennifer Mooney,444.05,real-time,completed,2026-07-10 09:35:18.676474,0
TXN0348,Dawn Mcguire,Robert Smith,1.0,batch,completed,2026-07-25 12:15:41.867296,0
VEL0012,Randy Mann,Lisa Smith,530.28,real-time,completed,2026-07-20 03:22:00.000000,1
TXN0930,Heather Jordan,Kelly Johnson,248.58,real-time,completed,2026-07-27 09:43:38.958734,0
TXN0542,Joshua Martin,Judy Brewer,2031.91,batch,completed,2026-07-06 10:10:57.172648,0
DUP0003,Steven Brown,Jesse Downs,3236.58,batch,completed,2026-07-19 17:29:34.702284,1
TXN0400,John Ward,Andrew Tran,1621.95,batch,completed,2026-07-15 18:23:19.183840,0
TXN0712,Bobby Acevedo,Michael Richardson,1404.33,batch,completed,2026-07-08 13:03:52.833875,0
TXN0055,Megan Conner,Joyce Parker,6559.67,real-time,completed,2026-07-20 17:56:00.966676,0
TXN0446,John Munoz,Michael Watson,1732.21,real-time,completed,2026-07-18 03:22:47.635802,0
DUP0008,Stephanie Brady,Martha Hutchinson,2402.46,batch,completed,2026-07-08 00:39:16.400801,1
TXN0790,Terry Bowen,Tim Kelly,2785.0,batch,completed,2026-07-04 18:16:48.311615,0
TXN0781,Michael Jones,Kevin King,3252.18,batch,completed,2026-07-19 03:52:29.253751,0
TXN0775,Raymond Mcmahon,Sara Valencia,3145.38,batch,completed,2026-07-03 03:47:59.147794,0
TXN0477,Nina Snyder,Cynthia Scott,1908.85,batch,completed,2026-07-21 03:18:37.393843,0
TXN0453,Caleb Ruiz,Julie Parsons,1428.06,batch,completed,2026-07-13 01:28:38.149892,0
TXN0548,Brandy Crane,Robert Jordan,2942.33,batch,completed,2026-07-10 00:43:12.292152,0
TXN0442,Mr. Mark Whitehead,Paige Yu,2517.01,batch,completed,2026-07-13 02:09:00.802108,0
TXN0264,Angela Robinson,Michael Roberts,1.0,real-time,completed,2026-07-25 03:35:00.465253,0
FCM0004,Mary Clarke,Kimberly Smith,2871.33,batch,completed,2026-07-25 17:00:00.000000,1
TXN0471,Tracy Wilson,Richard Collins,1290.53,real-time,completed,2026-07-18 19:54:11.573211,0
TXN0354,Martha Ewing,Bruce Terry,6032.4,batch,pending,2026-07-27 19:45:59.190574,0
TXN0209,Jeffrey Harrison,Justin Strickland,885.82,batch,completed,2026-07-27 14:31:04.374131,0
TXN0939,Meagan Green,Tina Flynn,1666.34,batch,completed,2026-07-08 04:34:26.020247,0
DUP0007,Rodney Tanner,Michael Harris,2395.66,real-time,completed,2026-07-30 08:29:36.611632,1
TXN0342,Audrey Hill,Jessica Marsh,4652.76,batch,completed,2026-07-30 01:00:06.345430,0
TXN0259,Grant Brown,Tracy Wilson,3254.02,batch,completed,2026-07-17 03:55:23.233866,0
TXN0058,Anna Knight,Richard Gonzales,2266.19,batch,completed,2026-07-18 23:30:32.481971,0
TXN0753,Adam Haynes,Gina Bell,2465.79,batch,completed,2026-07-23 14:06:24.048036,0
TXN0067,Donald White,William Horne,3573.78,batch,completed,2026-07-18 02:22:43.207463,0
TXN0992,Todd Mcdonald,Laurie Blankenship,3867.76,batch,failed,2026-07-21 23:59:46.799823,0
TXN0230,Randy Nelson,Drew Ashley,2692.21,real-time,completed,2026-07-30 00:37:38.823756,0
TXN0149,William Gonzalez,Cody Williamson,3441.32,batch,completed,2026-07-28 14:09:54.907983,0
TXN0976,Karen Clark,Allison Hughes,1957.24,real-time,completed,2026-07-11 02:00:41.189151,0
TXN0686,Katherine Franklin,Joshua Perry,3108.3,real-time,completed,2026-07-20 13:32:44.254727,0
TXN0823,Lisa Moore,Sarah Evans,4654.43,real-time,completed,2026-07-03 07:59:25.237046,0
TXN0795,Michael Bradley,Jose Baldwin,1842.6,real-time,completed,2026-07-26 15:33:04.417241,0
TXN0624,Rebecca Mercado,Brandi Hamilton,2490.01,batch,completed,2026-07-04 07:24:37.214143,0
TXN0425,Andrea Herrera,Jimmy Foster,2835.28,batch,completed,2026-07-07 09:23:23.085652,0
TXN0070,Lindsay Hawkins,Brittney Palmer,1692.34,real-time,completed,2026-07-01 06:47:42.764819,0
TXN0593,Richard Green,Shane Williams,2508.25,batch,completed,2026-07-12 01:37:28.831550,0
TXN0073,Paula Campbell,Paul West,4438.33,real-time,completed,2026-07-11 13:43:45.678180,0
TXN0973,Alan Hanson,Anthony Mata,334.62,batch,completed,2026-07-03 18:23:59.384732,0
TXN0677,Tonya Hicks,Natalie Ramos,1.0,real-time,completed,2026-07-28 18:45:16.681662,0
TXN0730,Jeff Mcneil,Debra Nelson,1.0,batch,failed,2026-07-23 11:46:07.351635,0
TXN0996,Charles Gray,Nathan Miller,2056.96,batch,completed,2026-07-07 03:28:54.976739,0
RND0007,Diane Smith,Sarah Mccann,10000.0,real-time,completed,2026-07-17 14:07:00.000000,1
TXN0724,Jennifer Moore,Nancy Cummings,1863.93,real-time,completed,2026-07-07 17:40:21.962020,0
TXN0788,Linda Hubbard,Maria Pineda,1183.44,batch,completed,2026-07-11 10:07:17.445419,0
STR0009,Tyrone Wilson,Alexander Robinson,981.36,real-time,completed,2026-07-15 14:09:00.000000,1
TXN0846,Megan Vaughn,Alexandra Miranda,2111.8,batch,completed,2026-07-10 20:57:45.768501,0
TXN0302,Scott Howard,John Black,2506.38,real-time,completed,2026-07-21 08:27:13.841594,0
TXN0280,Patrick Campbell,Daniel Smith,1777.07,batch,completed,2026-07-02 08:30:50.393025,0
TXN0678,Marcus Price,Dr. Jim Friedman,2108.18,batch,completed,2026-07-23 17:14:10.889512,0
TXN0879,Jennifer Carroll,Stephanie Harper,957.5,batch,completed,2026-07-21 04:15:38.385842,0
TXN0374,Judy James,Bryan Morgan,1720.79,real-time,completed,2026-07-25 13:03:46.409491,0
TXN0554,John Banks,Kimberly Rodriguez,3453.4,batch,completed,2026-07-11 18:49:37.661197,0
TXN0597,Adam Stout,Taylor Ramirez,4304.98,batch,completed,2026-07-28 00:36:06.784616,0
FRD0002,Donna Wheeler,Joseph Collier DVM,9562.48,batch,completed,2026-07-24 01:43:00.000000,1
TXN0320,Jimmy Branch,Michael Allen,4476.86,batch,completed,2026-07-10 13:50:16.255361,0
TXN0254,Laura Franklin,Jon Sanders,738.47,batch,completed,2026-07-11 18:36:40.689224,0
TXN0441,Joshua Patterson,Amber Foster,3674.12,batch,completed,2026-07-18 21:35:32.066347,0
TXN0509,Kathy Dixon,Crystal Gonzales,506.68,batch,completed,2026-07-22 22:00:42.208340,0
TXN0077,Kristen Snyder,Stephanie Martin,3269.93,batch,completed,2026-07-06 08:29:12.176831,0
TXN0590,Charles King,Brianna Miller,1341.24,batch,completed,2026-07-27 08:13:04.900784,0
TXN0523,Jennifer Hoover,Julia Reyes,2738.78,batch,completed,2026-07-19 05:06:20.826960,0
TXN0160,Mark Bennett,Colin Hansen,2979.24,real-time,completed,2026-07-22 08:52:57.275080,0
FCM0006,Melanie Bailey MD,Michele Pierce,4532.26,batch,completed,2026-07-17 19:08:00.000000,1
TXN0419,Kristina Black,Robert Hurst,5387.35,real-time,completed,2026-07-01 14:13:28.213405,0
TXN0432,Amy Smith,Todd Castro,2014.04,real-time,completed,2026-07-05 08:25:52.601981,0
TXN0226,Derek Wood,Tracy Smith,3243.52,batch,completed,2026-07-04 09:09:22.651415,0
TXN0667,Ryan Patel,Jennifer Dean,975.24,real-time,completed,2026-07-28 17:40:13.620800,0
TXN0483,Arthur Hogan,Sean Farley,2398.52,batch,completed,2026-07-23 23:59:12.021499,0
TXN0561,Ashley Mccoy,Diana Young,1958.48,batch,completed,2026-07-12 13:37:41.201834,0
TXN0581,Kelly Hodge,James Gonzalez,2227.97,batch,completed,2026-07-26 12:34:52.414689,0
TXN0826,Ricardo Hawkins,Andrew Nguyen,4953.99,real-time,completed,2026-07-03 12:22:59.381200,0
TXN0439,Tanner Underwood,Thomas Lewis,2977.3,batch,completed,2026-07-03 10:12:15.366779,0
TXN0146,Nicole Bryant,Samantha Wyatt,3993.76,real-time,completed,2026-07-13 11:09:41.106972,0
TXN0202,Amy Freeman,Allison Johnson,1568.94,real-time,completed,2026-07-14 15:33:53.849771,0
TXN0167,Kristi Klein,Nathan Turner,4985.88,batch,completed,2026-07-14 03:53:14.538206,0
TXN0060,Mary Hernandez,Brandon Davis,1835.91,real-time,completed,2026-07-10 23:30:29.174267,0
TXN0612,Margaret Robles,Frank Robertson,4368.96,batch,completed,2026-07-08 00:04:24.937715,0
TXN0531,Justin Harrison,Katherine Garcia,2593.26,batch,completed,2026-07-01 07:48:40.034087,0
TXN0050,Patricia Henry,Tammy Nelson,3398.81,real-time,completed,2026-07-21 02:43:46.163760,0
TXN0580,Alexis Smith,Jeffrey Martinez,3972.04,batch,completed,2026-07-26 07:44:24.898589,0
TXN0709,Joshua Davis,Benjamin Gilmore,2053.56,batch,completed,2026-07-10 21:53:14.681605,0
TXN0981,Evelyn Kim,Anita Barber,3056.54,batch,completed,2026-07-26 22:07:10.238452,0
TXN0049,Miranda Reyes,Charles Estrada,1017.21,batch,completed,2026-07-30 08:25:33.710783,0
TXN0955,Benjamin Houston,Eric Griffin,1667.92,batch,completed,2026-07-28 18:15:59.397018,0
RND0013,Anthony Powers,Dustin Stevens DVM,20000.0,batch,completed,2026-07-26 15:51:00.000000,1
TXN0933,Christopher Mccarty,Tonya Cruz,2093.95,batch,completed,2026-07-11 13:18:02.950219,0
TXN0633,Brandon Mahoney,Gary Lewis,939.22,real-time,completed,2026-07-14 09:19:32.550195,0
VEL0013,Randy Mann,Jordan Johnson,1032.73,real-time,completed,2026-07-20 03:24:00.000000,1
TXN0881,Morgan Torres,David Matthews,4054.64,batch,completed,2026-07-03 20:20:02.019667,0
VEL0006,Randy Mann,Jeffrey Cook,1510.78,real-time,completed,2026-07-20 03:10:00.000000,1
TXN0026,Robert Kim,Tami White,3898.33,real-time,completed,2026-07-06 01:28:28.331758,0
TXN0768,John Moore,Jeffrey Conway,3792.17,batch,completed,2026-07-29 07:36:38.262905,0
TXN0277,Michael Blair,Misty Hernandez,2894.97,batch,completed,2026-07-30 11:26:16.185646,0
TXN0118,Ashley Bush,Edwin Lewis,3412.14,batch,completed,2026-07-13 11:33:46.273135,0
TXN0692,James Cannon,Shelly Cervantes,348.1,batch,completed,2026-07-12 18:31:42.359928,0
TXN0559,Deborah Bailey,Kara Robinson,3789.88,batch,completed,2026-07-13 03:42:19.775017,0
TXN0362,Brenda Owens,William Henderson,5186.75,batch,completed,2026-07-13 11:46:49.466034,0
TXN0376,Howard Williams,Paul Vazquez,4769.13,batch,completed,2026-07-11 04:54:37.563240,0
TXN0172,Elizabeth Martinez,Heather Watson,4819.02,batch,completed,2026-07-17 16:26:10.566977,0
TXN0385,Jasmin Russell,Sarah Marquez,5165.45,batch,completed,2026-07-26 02:12:58.798654,0
TXN0452,Angela Dudley,Steven Booth,2048.55,real-time,completed,2026-07-24 12:29:43.495314,0
TXN0901,Mark Haley DVM,Chad Jarvis,2854.68,batch,completed,2026-07-09 05:24:46.882523,0
TXN0036,Christopher Lang,Jenny Ortiz,1951.14,batch,completed,2026-07-10 14:50:39.034926,0
TXN0917,Erik Smith,Kristin Weaver,2249.35,real-time,completed,2026-07-09 07:10:19.917130,0
FRD0016,Jonathon Hatfield,Zachary Alexander,9629.54,batch,completed,2026-07-04 04:17:00.000000,1
TXN0241,Michael Olson,David Brandt,2855.4,real-time,completed,2026-07-24 00:26:59.499897,0
TXN0986,Joseph Moore,Tommy Robinson,3914.64,real-time,completed,2026-07-17 07:01:42.906678,0
TXN0583,Selena Brown,Heather Hill,3135.79,batch,completed,2026-07-23 10:02:48.086890,0
TXN0759,Lauren Flynn,Justin Moore,4445.39,batch,completed,2026-07-10 05:17:49.222865,0
TXN0970,Tyler Bradley,Kathleen Hall,2486.36,real-time,completed,2026-07-29 11:35:26.641567,0
TXN0586,Valerie Carlson,Jacob Davis,2540.86,real-time,completed,2026-07-08 14:15:52.683970,0
TXN0108,Annette Flores,Tracey Martinez,1821.33,real-time,completed,2026-07-25 20:27:55.559467,0
TXN0351,Andrea Flores,Jessica Morris,5292.39,batch,completed,2026-07-02 16:58:23.381199,0
TXN0263,Jerry Fox,Linda Keller,1515.74,batch,completed,2026-07-29 23:13:41.439383,0
DUP0009,David Murphy,Amy Chambers,3831.62,real-time,completed,2026-07-27 01:37:28.249015,1
TXN0350,Jeffrey Howe,Elizabeth Smith,2101.33,batch,completed,2026-07-10 23:54:43.284494,0
TXN0875,Mary Moore,Kelly Suarez,3452.23,real-time,completed,2026-07-29 02:15:40.834452,0
MIS0002,Brittany Lawson,Samuel Curtis,4538.73,batch,completed,2026-07-21 23:29:00.000000,1
FRD0004,Sara Warren,Emily Dyer,10953.45,batch,completed,2026-07-01 01:13:00.000000,1
TXN0758,Tracy Wright DDS,Andrew Diaz,3469.76,batch,completed,2026-07-04 04:57:46.105733,0
TXN0991,Keith Graham,Janet Jackson,3367.41,batch,completed,2026-07-13 07:54:43.512578,0
TXN0658,David Massey,Robert Olson,1.0,batch,completed,2026-07-02 00:49:13.108860,0
TXN0670,Patricia Sanchez,Edward Kennedy,1839.46,real-time,completed,2026-07-17 03:18:54.794981,0
TXN0949,Nicole Smith,Austin Romero,2865.36,batch,completed,2026-07-30 00:52:31.127595,0
STR0013,Tyrone Wilson,Alexander Robinson,990.4,real-time,completed,2026-07-15 14:13:00.000000,1
TXN0144,Barry Key,Christina Chavez,4204.31,real-time,completed,2026-07-08 03:07:56.028620,0
TXN0782,Erik Clarke,Diane Wood,5027.9,real-time,completed,2026-07-25 03:22:11.097350,0
TXN0736,Christopher Sanchez,Timothy Price,799.08,batch,completed,2026-07-01 00:38:08.820082,0
TXN0852,Robert Jacobs,Stephanie Hamilton,633.24,real-time,completed,2026-07-18 21:08:23.665953,0
TXN0798,Tommy Berg,Spencer Taylor,2849.42,real-time,completed,2026-07-17 15:39:25.048520,0
TXN0539,Matthew Graves,Kimberly Henry,2622.88,batch,completed,2026-07-21 21:44:02.433783,0
TXN0751,Shelby Wiggins,Megan Burke,1850.88,batch,completed,2026-07-08 14:11:33.497691,0
TXN0564,Reginald Meyer,Joan Rose,1383.53,real-time,completed,2026-07-20 08:17:38.417966,0
TXN0373,Tracey Smith,Dustin Williams,2000.05,batch,completed,2026-07-17 18:56:42.247011,0
TXN0847,Patricia Burton,Kevin Rogers,3559.99,batch,completed,2026-07-29 23:27:45.424986,0
TXN0470,Rachel Wright,Elizabeth Powers,2012.44,real-time,completed,2026-07-24 15:10:17.611618,0
TXN0141,Tamara Miller,Timothy Norman,5809.07,batch,completed,2026-07-10 16:43:05.248043,0
TXN0937,Miss Cassidy Porter,Billy Lee,2216.66,batch,completed,2026-07-18 03:32:43.865879,0
TXN0051,Anthony Page,Jessica Howard,538.66,batch,completed,2026-07-11 18:15:38.095665,0
TXN0399,Mrs. Erin York MD,Stephen Hudson,2885.45,batch,completed,2026-07-12 20:31:00.991850,0
TXN0124,Dale Joseph,Jonathan Benson,2807.68,real-time,completed,2026-07-01 03:26:56.622847,0
TXN0952,Barbara Norris,Jeffrey Williams,2647.13,real-time,completed,2026-07-25 22:28:54.905210,0
TXN0962,Lori Berger,Tanner Lopez,2508.79,batch,completed,2026-07-10 16:02:20.891496,0
TXN0619,Travis Torres,Shannon Horn,223.95,batch,completed,2026-07-15 01:18:42.441550,0
TXN0407,Melissa Key,Edward Munoz,1529.34,batch,completed,2026-07-20 11:15:43.431446,0
TXN0927,Zachary Richards,Lisa Morrow,1118.78,real-time,completed,2026-07-19 03:58:27.606057,0
TXN0787,Ariel Barron,Willie Butler,2084.93,batch,completed,2026-07-02 22:35:25.405932,0
TXN0975,Charlene Rivas,Kristen Miller,6131.91,batch,completed,2026-07-03 05:11:42.847500,0
TXN0498,Steven Nunez,David Smith,2902.18,batch,completed,2026-07-01 07:13:14.380233,0
TXN0326,Tammy Smith,Joseph Peters,4051.57,real-time,completed,2026-07-03 07:49:40.154731,0
TXN0343,Alex Bennett,Dennis Williams,3353.81,batch,completed,2026-07-16 18:48:26.885642,0
TXN0043,Amber Pearson,Donald Schwartz,2634.5,batch,completed,2026-07-03 14:05:03.803413,0
TXN0300,Stacey Mcdaniel,Patty Lopez,1541.02,batch,completed,2026-07-24 21:02:08.275684,0
FRD0019,Tony Hobbs,Ann Cruz,14556.58,batch,completed,2026-07-21 01:38:00.000000,1
TXN0772,Justin Livingston,Andrew Smith,186.25,batch,completed,2026-07-16 06:27:27.642892,0
TXN0870,Danielle Powell,Maria Gonzalez,1644.69,batch,completed,2026-07-13 11:58:06.195580,0
TXN0830,Richard James,Alexander Perry,425.31,batch,completed,2026-07-26 17:40:02.641417,0
TXN0665,Laura Thomas MD,Paul Love,1433.3,batch,completed,2026-07-20 23:17:11.699802,0
TXN0154,Jessica Smith,Victoria Hill,293.18,real-time,completed,2026-07-16 18:05:39.930490,0
TXN0221,Jennifer Hooper,Sydney Lloyd DDS,3020.35,batch,completed,2026-07-28 17:48:49.096162,0
TXN0629,Cynthia Anderson,Ashley Nelson,2930.2,real-time,completed,2026-07-02 21:45:08.273234,0
TXN0747,Shane Welch,Christina Doyle,1546.78,real-time,completed,2026-07-11 14:38:30.480399,0
TXN0450,David Mccarthy,Lauren Dixon,4488.68,real-time,completed,2026-07-04 00:14:50.954400,0
TXN0328,Michelle Drake,Shawn Gray,5772.12,batch,completed,2026-07-02 13:54:16.411295,0
TXN0085,Kyle Hutchinson,Anna Mccormick,1535.86,real-time,completed,2026-07-07 12:57:35.924639,0
TXN0003,Mrs. Christina Johnson,Matthew Nguyen,3480.79,batch,completed,2026-07-03 09:08:23.761813,0
TXN0622,Adam Santiago,Teresa Burns,2851.65,batch,completed,2026-07-06 16:04:10.067738,0
TXN0267,Yvette Mitchell,Darius Chandler,5604.02,real-time,completed,2026-07-17 04:48:24.165053,0
TXN0920,Timothy Parks,Christopher Barnes,3111.5,real-time,completed,2026-07-08 10:48:14.329307,0
TXN0291,Michael Smith,Paul Lopez,467.16,batch,completed,2026-07-08 14:30:58.457471,0
TXN0856,Julie Brown,Elizabeth Thomas,4419.73,real-time,completed,2026-07-03 20:47:15.865357,0
DUP0004,Derrick Phillips,Melissa Abbott,849.41,batch,completed,2026-07-03 12:24:18.241234,1
TXN0417,Patrick Miller,Daryl Atkins DVM,1923.74,batch,completed,2026-07-08 07:16:16.671203,0
TXN0473,Cody Goodwin,Jonathan Ortiz,1662.41,batch,completed,2026-07-22 02:59:40.524985,0
TXN0876,Heather Mendoza,Brittany Schultz,1908.73,batch,completed,2026-07-10 04:38:54.932163,0
STR0015,Tyrone Wilson,Alexander Robinson,971.07,real-time,completed,2026-07-15 14:15:00.000000,1
TXN0711,Nicole Davis,Mariah Hansen,4821.32,batch,completed,2026-07-17 04:07:51.641143,0
TXN0076,Brandon Thomas,Gina Novak,2980.84,batch,completed,2026-07-28 03:33:52.685283,0
TXN0065,Joanna Walters,Eric Novak,2090.24,real-time,completed,2026-07-10 15:43:33.630004,0
TXN0655,Annette Dean,Gary Stevenson,1913.04,real-time,completed,2026-07-11 11:40:25.463147,0
TXN0968,Jennifer Cox,Megan Martinez,637.42,batch,completed,2026-07-30 14:00:40.331180,0
TXN0601,Christina Boyer,Kelly Sullivan,2408.44,batch,completed,2026-07-23 06:33:26.463194,0
VEL0007,Randy Mann,David Marsh,1641.07,real-time,completed,2026-07-20 03:12:00.000000,1
TXN0344,Brenda Tucker,Aaron Moore,4017.48,batch,completed,2026-07-05 08:12:21.947102,0
TXN0641,Donald Little,Pamela Garcia,4743.9,batch,completed,2026-07-13 07:24:51.960511,0
TXN0331,Paul Curry,John Butler,1887.31,real-time,completed,2026-07-18 19:53:37.771173,0
TXN0365,John White,Elizabeth Owen,878.65,real-time,completed,2026-07-10 15:13:38.558388,0
TXN0279,Grant Riggs,Debbie Russo,5248.76,batch,completed,2026-07-01 02:33:40.757153,0
FCM0003,Douglas Esparza,Christy Mitchell,2492.11,batch,completed,2026-07-05 19:29:00.000000,1
TXN0993,Tammy Gonzalez,Amy Hill,1579.69,batch,completed,2026-07-28 04:39:50.862679,0
TXN0482,Amber Escobar,James Larson,3087.66,batch,completed,2026-07-02 08:21:46.791441,0
TXN0454,Matthew Molina,Jonathan Torres,2353.0,real-time,completed,2026-07-20 15:20:39.848074,0
TXN0019,Loretta Benitez,Rebecca Holt,3326.96,real-time,completed,2026-07-07 08:42:00.468098,0
TXN0614,Tiffany Ingram,Margaret Rivera,1804.89,batch,completed,2026-07-01 14:13:52.280332,0
TXN0644,Brenda Weaver,Kimberly Walls,2612.96,real-time,completed,2026-07-03 05:36:46.936717,0
TXN0494,Rebecca Thomas,Maria Herrera,1190.25,batch,completed,2026-07-24 15:39:45.349751,0
RND0002,Ronald Flores,Brittany Hodge,10000.0,real-time,completed,2026-07-08 01:15:00.000000,1
TXN0906,Amy Hoover,Angela Davis,2742.5,batch,completed,2026-07-18 18:07:33.670654,0
TXN0610,Justin Terry,Craig Harris,2086.7,batch,completed,2026-07-07 17:29:27.556535,0
TXN0324,Helen Vega,William Wilson,2793.35,batch,completed,2026-07-15 01:27:50.784003,0
TXN0489,Heather Roberts,Christopher Delgado,3355.05,batch,completed,2026-07-11 09:07:58.342836,0
TXN0967,Joseph Burns,Daniel Munoz,1.0,batch,failed,2026-07-25 23:34:06.293521,0
MIS0007,Matthew Holt,Brian Snyder,4989.3,batch,completed,2026-07-05 23:32:00.000000,1
TXN0835,Michael Mccarty,Kevin Walker,1495.16,batch,completed,2026-07-16 21:45:42.823196,0
TXN0765,Mr. Marc Meadows,Eric Phillips,3579.67,batch,completed,2026-07-01 04:56:29.505549,0
TXN0688,Jason Ramos,Michael Castaneda,1807.67,batch,completed,2026-07-28 09:34:16.402735,0
TXN0089,Ashley Alvarez,Lisa Johnson,1590.47,real-time,completed,2026-07-26 07:36:49.276676,0
TXN0681,Brian Moore,Matthew Hendrix,2459.17,batch,completed,2026-07-24 21:42:58.404704,0
TXN0833,James Ryan,Fernando Johnson,793.61,batch,completed,2026-07-26 06:50:42.564275,0
TXN0585,Kathy Stevens,Miss Natasha Hamilton MD,1063.25,real-time,completed,2026-07-20 10:27:53.485673,0
TXN0575,Maria Franklin,Breanna Houston,2904.31,batch,completed,2026-07-04 21:46:39.442053,0
TXN0704,Sylvia Taylor,Matthew Brennan,2216.78,batch,completed,2026-07-16 14:04:25.565425,0
TXN0220,Joseph Hall,Traci Lopez,2304.11,batch,completed,2026-07-10 08:21:29.850288,0
TXN0602,Roger Logan,Antonio Rollins,2294.33,batch,completed,2026-07-16 12:57:50.793052,0
TXN0872,Kyle Hull,Dylan Jones,2284.72,batch,completed,2026-07-09 20:04:12.312001,0
TXN0069,Kevin Griffin,Kelly Porter,6393.14,real-time,completed,2026-07-14 15:13:29.447634,0
TXN0304,Justin Brown,Joseph Davis,2523.26,real-time,completed,2026-07-12 04:21:53.453326,0
TXN0053,Derek Rocha,Bonnie Hernandez,5235.45,batch,completed,2026-07-14 04:12:20.871175,0
TXN0654,Logan Gonzalez,Kimberly Rose,2569.24,real-time,pending,2026-07-27 02:12:49.217298,0
TXN0883,Christopher Lopez,Linda Hurley,2028.23,batch,completed,2026-07-17 12:09:31.343872,0
FRD0006,Angela Stephens,Douglas Munoz,9391.86,batch,completed,2026-07-21 04:14:00.000000,1
TXN0840,Amanda Christensen,Sandra Lawson,4494.69,real-time,completed,2026-07-20 12:29:40.367938,0
TXN0345,Richard Shaw,Brittany Schwartz,600.64,real-time,completed,2026-07-15 09:51:28.577085,0
WKD0008,Arthur Wolfe,Riley Strong,11388.39,batch,completed,2026-07-19 18:00:00.000000,1
TXN0744,Veronica Wilcox,James Figueroa,3073.69,real-time,completed,2026-07-28 12:36:20.509066,0
SWT0007,Stephanie Morris,Ronald Smith,1177.26,real-time,completed,2026-07-27 12:49:11.234520,1
TXN0648,Madeline Chen,Zachary Johnson,2935.06,batch,completed,2026-07-18 22:56:29.051972,0
TXN0538,Tony Gonzalez,Kyle Gomez,4315.96,batch,completed,2026-07-11 20:19:25.614419,0
TXN0897,Angel Sanchez,Eric Roman,1.0,batch,completed,2026-07-30 00:32:44.683260,0
TXN0114,Michele Day,Michael Morrison,1036.26,batch,completed,2026-07-24 11:35:18.549320,0
TXN0414,Kayla Olsen,Debra Edwards,1847.42,batch,completed,2026-07-07 14:03:33.529307,0
TXN0813,Heidi Collins,Gordon Porter PhD,2944.06,batch,completed,2026-07-01 19:27:17.086917,0
TXN0218,Dorothy Morris,Ashley Carr,2646.38,batch,completed,2026-07-19 11:27:03.619984,0
TXN0839,Debra Mccoy,Maria Clark,1815.96,real-time,completed,2026-07-28 00:43:52.120903,0
TXN0311,Donald Cross,Daniel Salazar,2997.81,batch,completed,2026-07-05 19:17:32.458307,0
TXN0193,Lauren Thomas,Jason Flores,3506.53,batch,completed,2026-07-14 21:23:28.658122,0
TXN0175,Cynthia Cole,Ashley Gonzalez,3734.31,batch,completed,2026-07-26 08:33:07.910636,0
TXN0086,Katherine Owens,Mrs. Sara Elliott,2295.06,batch,failed,2026-07-12 07:51:01.213770,0
TXN0814,Joshua Lawrence,Patrick Harrison,3636.23,batch,completed,2026-07-12 22:02:31.248224,0
TXN0517,Timothy Hull,John Beck,1247.71,batch,completed,2026-07-19 11:42:11.648067,0
TXN0358,Micheal Galloway,Mrs. Yolanda Erickson,4529.09,batch,completed,2026-07-17 13:12:14.729867,0
TXN0987,Amber Waters,Erika Adams,4461.91,batch,completed,2026-07-21 05:26:46.938110,0
TXN0669,Carolyn Carpenter,Lisa Reeves DDS,5060.78,batch,completed,2026-07-17 22:45:34.528959,0
TXN0868,Samantha Wolf,Caitlyn Rodriguez,2284.14,batch,completed,2026-07-18 12:21:06.828312,0
TXN0129,Amanda Friedman,Theresa Morgan,3418.07,batch,completed,2026-07-02 13:14:54.506663,0
TXN0341,Dana Bryant,Brandi Bell,3694.63,real-time,completed,2026-07-29 16:15:30.613288,0
TXN0008,Sarah Martin,Sarah Hansen,2014.69,real-time,completed,2026-07-18 07:51:20.669218,0
TXN0913,Robert James,Jason Baldwin,3201.23,batch,completed,2026-07-01 06:33:54.293786,0
TXN0746,Keith Paul,William Avery,4085.62,batch,completed,2026-07-03 10:41:02.232575,0
TXN0336,Tara Wilson,Alvin Solomon,2893.38,real-time,failed,2026-07-16 07:42:18.101876,0
TXN0308,Kyle Cummings,Kevin Johns,3028.01,batch,completed,2026-07-10 09:11:41.012152,0
