transaction_id,sender,receiver,amount,payment_type,status,timestamp,hour,day_of_week,is_weekend,is_late_night,is_large_amount,amount_zscore,payment_type_encoded,anomaly_score,is_anomaly
TXN0370,Lisa Brown,Kimberly Washington,341.49,batch,completed,2026-07-16 18:49:01.225869,18,3,0,0,0,-1.5719397240418773,0,1,False
TXN0371,Brittany Davidson,April Long,486.89,batch,completed,2026-07-20 15:34:20.420251,15,0,0,0,0,-1.4748523800630267,0,1,False
TXN0372,Ashley Combs,Pamela Pruitt,3145.92,batch,completed,2026-07-13 21:41:47.049375,21,0,0,0,0,0.30065078541209794,0,1,False
TXN0373,Tracey Smith,Dustin Williams,2000.05,batch,completed,2026-07-17 18:56:42.247011,18,4,0,0,0,-0.4644762767959182,0,1,False
TXN0374,Judy James,Bryan Morgan,1720.79,real-time,completed,2026-07-25 13:03:46.409491,13,5,1,0,0,-0.650945408016921,1,1,False
TXN0375,Marco Moore,Jacqueline Smith,2843.5,batch,completed,2026-07-08 13:21:25.967121,13,2,0,0,0,0.0987171226467334,0,1,False
TXN0376,Howard Williams,Paul Vazquez,4769.13,batch,completed,2026-07-11 04:54:37.563240,4,5,1,1,0,1.3845101225504066,0,1,False
TXN0377,Tina Mckay,Kristina Carter,4102.66,batch,failed,2026-07-26 04:41:47.958501,4,6,1,1,0,0.9394908506000312,0,1,False
TXN0378,James Williams,Jake Krause,2475.22,real-time,completed,2026-07-25 09:38:51.445392,9,5,1,0,0,-0.14719296704055077,1,1,False
TXN0379,Debbie Aguilar,Andrew Lopez,2631.08,real-time,completed,2026-07-07 18:41:34.077268,18,1,0,0,0,-0.043121210283028996,1,1,False
TXN0380,Jessica Crosby,Matthew Ho,1634.7,batch,completed,2026-07-02 12:23:16.981897,12,3,0,0,0,-0.7084299296341098,0,1,False
TXN0381,Frank Roy,Gary Phillips,2751.26,batch,completed,2026-07-15 13:38:33.562803,13,2,0,0,0,0.03712608682411195,0,1,False
TXN0382,Tyrone Oneal,William Cooper,4717.71,batch,completed,2026-07-23 14:34:51.260840,14,3,0,0,0,1.3501756574376658,0,1,False
TXN0383,Mark Price,James Rosales,1264.74,batch,completed,2026-07-07 13:05:50.147429,13,1,0,0,0,-0.9554617988116584,0,1,False
TXN0384,Amy Baxter,Sandy Adams,854.85,real-time,completed,2026-07-22 02:49:12.590780,2,2,0,1,0,-1.2291559626596025,1,1,False
TXN0385,Jasmin Russell,Sarah Marquez,5165.45,batch,completed,2026-07-26 02:12:58.798654,2,6,1,1,1,1.649143246110916,0,-1,True
TXN0386,Ronald Harris,Annette Singleton,3887.96,batch,completed,2026-07-21 14:48:36.011228,14,1,0,0,0,0.7961301026477671,0,1,False
TXN0387,Rebecca Huber,Karen Vaughn,1166.0,batch,completed,2026-07-05 17:12:45.563625,17,6,1,0,0,-1.0213930529001847,0,1,False
TXN0388,Ruth Hart,Kristin Escobar,2586.68,real-time,completed,2026-07-20 11:02:02.495241,11,0,0,0,0,-0.07276823966859279,1,1,False
TXN0389,Michael Green,David Johnson,2321.72,batch,completed,2026-07-06 18:12:37.088796,18,0,0,0,0,-0.24968889070460557,0,1,False
TXN0390,Lisa Mccarty,Oscar Spencer,1.0,batch,completed,2026-07-02 21:28:23.199566,21,3,0,0,0,-1.7992937113277014,0,1,False
TXN0391,Luis Parker,Anthony Herrera,5654.93,batch,completed,2026-07-17 13:59:08.375419,13,4,0,0,1,1.9759817133101445,0,1,False
TXN0392,Brett Rosales,Nicholas Wallace,3444.09,real-time,completed,2026-07-11 05:32:50.456474,5,5,1,1,0,0.49974661315744795,1,1,False
TXN0393,Alyssa Zhang,Chelsea Rocha,1853.84,batch,completed,2026-07-26 05:48:21.508842,5,6,1,1,0,-0.5621044787432893,0,1,False
TXN0394,Samuel Jones,Todd Sanchez,1848.35,batch,completed,2026-07-30 02:31:18.592235,2,3,0,1,0,-0.5657702938632609,0,1,False
TXN0395,Stephanie Smith,Ariel Kennedy,2147.57,batch,completed,2026-07-07 02:57:48.572099,2,1,0,1,0,-0.3659733539364955,0,1,False
TXN0396,David Thomas,Joshua Whitaker,2129.21,batch,completed,2026-07-27 01:52:08.648736,1,0,0,1,0,-0.37823280122295844,0,1,False
TXN0397,Stephen Bailey,Andrew Castaneda,4280.98,real-time,completed,2026-07-15 16:18:26.264315,16,2,0,0,0,1.0585597307809707,1,1,False
TXN0398,Ethan Ayala MD,Jennifer Collins,3192.4,batch,completed,2026-07-06 04:34:30.871958,4,0,0,1,0,0.33168668464275114,0,1,False
TXN0399,Mrs. Erin York MD,Stephen Hudson,2885.45,batch,completed,2026-07-12 20:31:00.991850,20,6,1,0,0,0.1267282236089945,0,1,False
TXN0400,John Ward,Andrew Tran,1621.95,batch,completed,2026-07-15 18:23:19.183840,18,2,0,0,0,-0.7169434346941534,0,1,False
TXN0401,Thomas Jones,Christina Goodman,739.98,real-time,completed,2026-07-20 10:43:20.803451,10,0,0,0,0,-1.3058576353064426,1,1,False
TXN0402,Edward Lin,Tracy Scott,1.0,real-time,completed,2026-07-24 22:30:01.872373,22,4,0,0,0,-1.7992937113277014,1,1,False
TXN0403,James Brown,Joanna Edwards,4243.11,real-time,completed,2026-07-05 22:51:05.165157,22,6,1,0,0,1.0332729514379235,1,1,False
TXN0404,Theresa Williams,Paul Davis,1438.17,batch,completed,2026-07-17 09:38:07.013008,9,4,0,0,0,-0.839658098218453,0,1,False
TXN0405,Annette Woods,Daniel Lane,2840.2,batch,completed,2026-07-01 02:04:45.278569,2,2,0,1,0,0.09651362721942786,0,1,False
TXN0406,Danielle Mcgee,Cindy Larson,3482.6,batch,completed,2026-07-04 12:19:43.412380,12,5,1,0,0,0.5254607370682148,0,1,False
TXN0407,Melissa Key,Edward Munoz,1529.34,batch,completed,2026-07-20 11:15:43.431446,11,0,0,0,0,-0.7787815290949881,0,1,False
TXN0408,Jennifer Harper,Amber Mcclure,1.85,batch,completed,2026-07-18 01:17:51.906391,1,5,1,1,0,-1.7987261443236986,0,1,False
TXN0409,Jodi David,Amy Carroll,6169.24,batch,completed,2026-07-09 20:24:46.153176,20,3,0,0,1,2.319399814285128,0,1,False
TXN0410,Brandon Armstrong,Angel Brown,1.0,batch,pending,2026-07-16 01:51:07.737017,1,3,0,1,0,-1.7992937113277014,0,1,False
TXN0411,Emily Holloway PhD,Joshua Rodriguez,2006.77,batch,completed,2026-07-05 15:47:02.075950,15,6,1,0,0,-0.45998915883485986,0,1,False
TXN0412,Jason King,John Lynch,5055.78,batch,completed,2026-07-19 05:42:06.504956,5,6,1,1,1,1.5759137480767993,0,-1,True
TXN0413,Robert Sutton,James Washington,783.0,batch,completed,2026-07-29 04:18:18.381216,4,2,0,1,0,-1.2771320676450248,0,1,False
TXN0414,Kayla Olsen,Debra Edwards,1847.42,batch,completed,2026-07-07 14:03:33.529307,14,1,0,0,0,-0.5663912789382287,0,1,False
TXN0415,Bryan Hernandez,Thomas Ellis,3338.57,batch,completed,2026-07-30 11:52:44.362965,11,3,0,0,0,0.4292881775546397,0,1,False
TXN0416,Alexander Lynn,Amanda Bray,3220.66,real-time,completed,2026-07-27 11:02:34.382213,11,0,0,0,0,0.35055661821113004,1,1,False
TXN0417,Patrick Miller,Daryl Atkins DVM,1923.74,batch,completed,2026-07-08 07:16:16.671203,7,2,0,0,0,-0.5154304392376382,0,1,False
TXN0418,Michelle Friedman,Dawn Campbell,2563.48,batch,completed,2026-07-20 09:48:10.170579,9,0,0,0,0,-0.08825948024843677,0,1,False
TXN0419,Kristina Black,Robert Hurst,5387.35,real-time,completed,2026-07-01 14:13:28.213405,14,2,0,0,1,1.7973116204500286,1,1,False
TXN0420,Richard Schwartz,Sara Saunders,1162.4,batch,completed,2026-07-23 06:13:54.997242,6,3,0,0,0,-1.0237968660936085,0,1,False
TXN0421,Diana Thomas,Jacob Howard,2419.68,batch,completed,2026-07-24 13:16:48.141966,13,4,0,0,0,-0.1842784628079879,0,1,False
TXN0422,Joshua Shaffer,Tony Gallagher,1196.69,batch,completed,2026-07-27 00:00:21.511035,0,0,0,1,0,-1.0009005454262443,0,1,False
TXN0423,John Wallace,Jessica Baldwin,4893.67,batch,completed,2026-07-13 10:13:07.315989,10,0,0,0,0,1.4676687045251386,0,1,False
TXN0424,Robert Morales DDS,Andrea Vaughn,4325.93,batch,completed,2026-07-08 15:22:52.073599,15,2,0,0,0,1.0885740094044192,0,1,False
TXN0425,Andrea Herrera,Jimmy Foster,2835.28,batch,completed,2026-07-07 09:23:23.085652,9,1,0,0,0,0.09322841585508186,0,1,False
TXN0426,Tammy Combs,Jill Wilson,3217.4,batch,completed,2026-07-23 00:35:55.942516,0,3,0,1,0,0.3483798318193073,0,1,False
TXN0427,Mary Carter,Michele Jenkins,3225.55,batch,failed,2026-07-27 07:09:39.072109,7,0,0,0,0,0.3538217977988647,0,1,False
TXN0428,Christopher Daugherty,Joanne Fry,3638.28,batch,completed,2026-07-29 17:11:34.825756,17,2,0,0,0,0.6294123031660656,0,1,False
TXN0429,Suzanne Odom,Craig Munoz,1475.47,batch,completed,2026-07-11 23:23:07.191676,23,5,1,0,0,-0.8147519226310312,0,1,False
TXN0430,Mark Garcia,Janice Murphy,3785.42,real-time,completed,2026-07-15 02:32:46.867155,2,2,0,1,0,0.7276614901884043,1,1,False
TXN0431,Gina Gardner,Brian Wheeler,2858.94,real-time,completed,2026-07-19 00:57:07.466344,0,6,1,1,0,0.10902681034297451,1,1,False
TXN0432,Amy Smith,Todd Castro,2014.04,real-time,completed,2026-07-05 08:25:52.601981,8,6,1,0,0,-0.45513479163591736,1,1,False
TXN0433,Adrian Allen,Brittany Brady,4877.04,real-time,completed,2026-07-23 09:35:02.990895,9,3,0,0,0,1.4565644230232935,1,1,False
TXN0434,Carla Reilly,Mark Weaver,1661.73,batch,completed,2026-07-22 13:20:25.224673,13,2,0,0,0,-0.6903812989068173,0,1,False
TXN0435,Jared Harris,Tracy Newton,5307.07,real-time,completed,2026-07-01 00:19:16.834032,0,2,0,1,1,1.743706586236671,1,1,False
TXN0436,Calvin Douglas,Tiffany Jones,1286.95,batch,completed,2026-07-10 07:49:35.921803,7,4,0,0,0,-0.9406316068600059,0,1,False
TXN0437,Amy Brown,Sara Carroll,1583.88,batch,completed,2026-07-09 01:39:01.995420,1,3,0,1,0,-0.7423637592146131,0,1,False
TXN0438,Christopher Yates,Janice Sullivan,2661.73,batch,completed,2026-07-23 05:01:57.196902,5,3,0,1,0,-0.02265541184457109,0,1,False
TXN0439,Tanner Underwood,Thomas Lewis,2977.3,batch,completed,2026-07-03 10:12:15.366779,10,4,0,0,0,0.18805884633566206,0,1,False
TXN0440,Rebecca Owen,Stephanie Smith,2151.36,batch,completed,2026-07-02 19:12:29.642564,19,3,0,0,0,-0.3634426728245296,0,1,False
TXN0441,Joshua Patterson,Amber Foster,3674.12,batch,completed,2026-07-18 21:35:32.066347,21,5,1,0,0,0.6533435989583762,0,1,False
TXN0442,Mr. Mark Whitehead,Paige Yu,2517.01,batch,completed,2026-07-13 02:09:00.802108,2,0,0,1,0,-0.11928870222021923,0,1,False
TXN0443,Amber Wells,Charles Brewer,2229.22,batch,completed,2026-07-18 13:45:20.733618,13,5,1,0,0,-0.31145353525786335,0,1,False
TXN0444,Donald Terry Jr.,Julia Clark,1.0,batch,completed,2026-07-08 16:13:23.921823,16,2,0,0,0,-1.7992937113277014,0,1,False
TXN0445,Stephanie Jefferson,Kelly Duffy,1184.73,real-time,completed,2026-07-11 21:44:20.920903,21,5,1,0,0,-1.0088865470355086,1,1,False
TXN0446,John Munoz,Michael Watson,1732.21,real-time,completed,2026-07-18 03:22:47.635802,3,5,1,1,0,-0.6433199783866702,1,1,False
TXN0447,Michelle Soto,Jennifer Good,2368.41,real-time,completed,2026-07-20 04:34:41.562667,4,0,0,1,0,-0.21851276903766925,1,1,False
TXN0448,Chris Perez,Kevin Chen,813.54,batch,completed,2026-07-19 06:00:42.922735,6,6,1,0,0,-1.2567397190541438,0,1,False
TXN0449,Kara Chambers,Cole Blake,1616.54,batch,completed,2026-07-21 19:05:00.433156,19,1,0,0,0,-0.7205558317431602,0,1,False
TXN0450,David Mccarthy,Lauren Dixon,4488.68,real-time,completed,2026-07-04 00:14:50.954400,0,5,1,1,0,1.1972463975237997,1,1,False
TXN0451,Jose Alexander Jr.,Carl Castro,2577.62,batch,completed,2026-07-26 07:58:00.232184,7,6,1,0,0,-0.0788178362053767,0,1,False
TXN0452,Angela Dudley,Steven Booth,2048.55,real-time,completed,2026-07-24 12:29:43.495314,12,4,0,0,0,-0.4320915712733991,1,1,False
TXN0453,Caleb Ruiz,Julie Parsons,1428.06,batch,completed,2026-07-13 01:28:38.149892,1,0,0,1,0,-0.8464088069366524,0,1,False
TXN0454,Matthew Molina,Jonathan Torres,2353.0,real-time,completed,2026-07-20 15:20:39.848074,15,0,0,0,0,-0.22880242495729836,1,1,False
TXN0455,Tracy Black,Alicia Nicholson,2539.59,batch,completed,2026-07-05 12:53:03.215539,12,6,1,0,0,-0.10421145169035376,0,1,False
TXN0456,Amy Smith,Kevin Thornton,907.87,batch,completed,2026-07-04 09:11:21.177721,9,5,1,0,0,-1.1937531361275622,0,1,False
TXN0457,Natalie Davidson,Renee Wilkerson,3913.36,batch,completed,2026-07-27 17:31:57.282693,17,0,0,0,0,0.8130903401791482,0,1,False
TXN0458,Richard Lee,Sarah Woodward,197.14,real-time,completed,2026-07-03 21:29:49.143819,21,4,0,0,0,-1.6683259558393124,1,1,False
TXN0459,Laura Collins,John Hill,2552.29,batch,completed,2026-07-10 22:14:52.038062,22,4,0,0,0,-0.09573133292466335,0,1,False
TXN0460,Daniel Koch,Angelica Taylor,4472.02,batch,completed,2026-07-15 04:57:42.218282,4,2,0,1,0,1.1861220842453428,0,1,False
TXN0461,Richard Jefferson,Lauren Smith,3351.15,batch,completed,2026-07-06 20:05:51.061798,20,0,0,0,0,0.4376881692138827,0,1,False
TXN0462,Shelley Gonzalez,Mark Ross DVM,2032.01,batch,completed,2026-07-02 19:52:58.507750,19,3,0,0,0,-0.4431357574454088,0,1,False
TXN0463,Roy Cline,Keith Salas,1806.59,batch,completed,2026-07-15 22:29:27.582113,22,2,0,0,0,-0.5936545269069804,0,1,False
TXN0464,Paul Farrell,Dustin Johnson,4595.36,batch,completed,2026-07-15 22:15:08.492016,22,2,0,0,0,1.2684793951555997,0,1,False
TXN0465,Brad Malone,Theodore Mason,4504.74,batch,completed,2026-07-05 06:55:21.272934,6,6,1,0,0,1.207970075270019,0,1,False
TXN0466,Melissa Curtis,Jeremy Huffman,2169.7,batch,completed,2026-07-12 16:18:52.655340,16,6,1,0,0,-0.3511965800558082,0,1,False
TXN0467,Carolyn Byrd,Jennifer Moore,1856.22,batch,completed,2026-07-13 00:51:00.733632,0,0,0,1,0,-0.560515291132081,0,1,False
TXN0468,Sara Miller,Dylan Mckenzie,1.0,real-time,completed,2026-07-17 18:01:05.230762,18,4,0,0,0,-1.7992937113277014,1,1,False
TXN0469,Heather Adams,Brent Ibarra,2861.4,real-time,completed,2026-07-14 20:01:22.220910,20,1,0,0,0,0.11066941602514765,1,1,False
TXN0470,Rachel Wright,Elizabeth Powers,2012.44,real-time,completed,2026-07-24 15:10:17.611618,15,4,0,0,0,-0.4562031530552169,1,1,False
TXN0471,Tracy Wilson,Richard Collins,1290.53,real-time,completed,2026-07-18 19:54:11.573211,19,5,1,0,0,-0.9382411481843231,1,1,False
TXN0472,Amanda Anderson,George Estes,3302.68,real-time,completed,2026-07-04 11:37:38.703476,11,5,1,0,0,0.40532349546797547,1,1,False
TXN0473,Cody Goodwin,Jonathan Ortiz,1662.41,batch,completed,2026-07-22 02:59:40.524985,2,2,0,1,0,-0.6899272453036149,0,1,False
TXN0474,Gerald Smith,Thomas Gutierrez,4653.43,real-time,completed,2026-07-23 19:29:00.368196,19,3,0,0,0,1.3072542374173048,1,1,False
TXN0475,Robert Arellano,Brett Torres,3876.24,batch,completed,2026-07-10 17:29:56.872473,17,4,0,0,0,0.7883043552513974,0,1,False
TXN0476,Sherry Garcia,Christine Woods,3708.58,real-time,completed,2026-07-08 06:01:10.401782,6,2,0,0,0,0.6763534330265413,1,1,False
TXN0477,Nina Snyder,Cynthia Scott,1908.85,batch,completed,2026-07-21 03:18:37.393843,3,1,0,1,0,-0.525372877695995,0,1,False
TXN0478,Paula Lewis,Randy Bush,780.61,batch,completed,2026-07-14 19:09:50.277691,19,1,0,0,0,-1.2787279325151035,0,1,False
TXN0479,Timothy Hansen,Matthew Bartlett,2981.42,real-time,completed,2026-07-17 02:03:38.324962,2,4,0,1,0,0.19080987699035842,1,1,False
TXN0480,Casey Fisher,Ashley Adams,2045.23,batch,completed,2026-07-23 12:03:26.979200,12,3,0,0,0,-0.4343084212184459,0,1,False
TXN0481,Brian Cox,Debbie Phelps,124.66,real-time,completed,2026-07-02 03:39:38.324829,3,3,0,1,0,-1.7167227281335842,1,1,False
TXN0482,Amber Escobar,James Larson,3087.66,batch,completed,2026-07-02 08:21:46.791441,8,3,0,0,0,0.2617490752318513,0,1,False
TXN0483,Arthur Hogan,Sean Farley,2398.52,batch,completed,2026-07-23 23:59:12.021499,23,3,0,0,0,-0.19840754257822493,0,1,False
TXN0484,Patty Dominguez,Michael Santiago,5213.43,real-time,completed,2026-07-06 01:40:33.484833,1,0,0,1,1,1.6811807341721627,1,-1,True
TXN0485,Whitney Jenkins,Allison Roman,3908.27,batch,completed,2026-07-22 15:52:53.907799,15,2,0,0,0,0.8096916154140013,0,1,False
TXN0486,Amanda Watson,Shelly Lindsey,1098.32,batch,completed,2026-07-26 08:29:42.910737,8,6,1,0,0,-1.0665847409365574,0,1,False
TXN0487,John Watts,Jack Mitchell,2249.87,batch,completed,2026-07-04 21:14:39.585788,21,5,1,0,0,-0.2976649956900279,0,1,False
TXN0488,Ryan Baker,Sheena Foley,3493.18,batch,completed,2026-07-27 13:33:48.819179,13,0,0,0,0,0.5325252769533334,0,1,False
TXN0489,Heather Roberts,Christopher Delgado,3355.05,batch,completed,2026-07-11 09:07:58.342836,9,5,1,0,0,0.4402923001734255,0,1,False
TXN0490,Mrs. Meghan Hebert DDS,Mary Brown,4775.49,batch,completed,2026-07-07 07:16:46.157201,7,1,0,0,0,1.3887568591921222,0,1,False
TXN0491,Amanda Banks,Heather Jackson,2663.92,batch,completed,2026-07-26 15:10:17.788352,15,6,1,0,0,-0.021193092151904735,0,1,False
TXN0492,Jennifer Price,Cheryl Price,1200.96,real-time,completed,2026-07-03 23:29:07.202090,23,4,0,0,0,-0.9980493558884884,1,1,False
TXN0493,Kyle Stevens,Debra Fisher,1.0,batch,completed,2026-07-03 01:58:37.345846,1,4,0,1,0,-1.7992937113277014,0,1,False
TXN0494,Rebecca Thomas,Maria Herrera,1190.25,batch,completed,2026-07-24 15:39:45.349751,15,4,0,0,0,-1.0052007001389252,0,1,False
TXN0495,Mary Love,Robert Jones,1276.51,batch,completed,2026-07-18 19:34:57.950818,19,5,1,0,0,-0.9476026651209358,0,1,False
TXN0496,Andrew Morales,Jason Camacho,1507.24,batch,completed,2026-07-27 04:36:43.075065,4,0,0,1,0,-0.7935382711990637,0,1,False
TXN0497,Sylvia Meyer,Robert Tucker,1322.36,batch,completed,2026-07-04 21:48:09.806529,21,5,1,0,0,-0.9169874331991319,0,1,False
TXN0498,Steven Nunez,David Smith,2902.18,batch,completed,2026-07-01 07:13:14.380233,7,2,0,0,0,0.13789927769954588,0,1,False
TXN0499,Julian Phillips,Cesar Hurst,1.0,real-time,completed,2026-07-11 15:19:18.509913,15,5,1,0,0,-1.7992937113277014,1,1,False
TXN0500,Joshua Brandt,Daniel Rivera,4011.86,batch,completed,2026-07-03 21:41:31.282628,21,4,0,0,0,0.8788613400547794,0,1,False
TXN0501,Stephen Lee,Mary Kane,2181.71,batch,failed,2026-07-17 20:05:31.418301,20,4,0,0,0,-0.3431771921521905,0,1,False
TXN0502,Mr. Corey Jackson,Amy Baxter,1330.25,batch,completed,2026-07-22 12:50:18.708579,12,2,0,0,0,-0.9117190759502106,0,1,False
TXN0503,Alex Griffin,Patricia Gonzalez,3637.1,batch,pending,2026-07-05 22:25:32.277372,22,6,1,0,0,0.628624386619332,0,1,False
TXN0504,Jay Miller,Sarah Welch,3765.69,batch,completed,2026-07-21 22:13:19.627839,22,1,0,0,0,0.7144872584366663,0,1,False
TXN0505,Frances Scott,Daniel Harris,2714.6,batch,completed,2026-07-16 23:23:48.038365,23,3,0,0,0,0.012647255804409794,0,1,False
TXN0506,Cheryl Brown,Charles Carroll,1837.37,batch,completed,2026-07-12 08:53:02.946039,8,6,1,0,0,-0.5731019241032045,0,1,False
TXN0507,Rhonda Morris,Thomas Preston,2335.85,batch,completed,2026-07-16 21:35:00.114682,21,3,0,0,0,-0.24025392392041595,0,1,False
TXN0508,Cameron Ellis,Luis Hendricks,3293.96,batch,completed,2026-07-27 03:20:10.279668,3,0,0,1,0,0.39950092573279283,0,1,False
TXN0509,Kathy Dixon,Crystal Gonzales,506.68,batch,completed,2026-07-22 22:00:42.208340,22,2,0,0,0,-1.4616380847580648,0,1,False
TXN0510,Stephanie White,Jonathan Nguyen,1306.03,real-time,completed,2026-07-22 13:13:38.239168,13,2,0,0,0,-0.9278913969348582,1,1,False
TXN0511,Mark Ballard PhD,David Miller,2604.83,batch,completed,2026-07-04 06:18:42.216595,6,5,1,0,0,-0.06064901481841296,0,1,False
TXN0512,Dr. Mark Stanley,Tim Murphy,2162.32,real-time,completed,2026-07-15 10:06:05.913237,10,2,0,0,0,-0.35612439710232735,1,1,False
TXN0513,James Cook,Kristin Smith,4017.7,batch,completed,2026-07-04 05:11:38.934854,5,5,1,1,0,0.8827608592352227,0,1,False
TXN0514,Stephanie Brady,Martha Hutchinson,2402.46,batch,completed,2026-07-08 00:39:16.400801,0,2,0,1,0,-0.19577670258319965,0,1,False
TXN0515,Susan Hernandez,Jonathan Maxwell,1378.8,real-time,completed,2026-07-10 01:20:09.665881,1,4,0,1,0,-0.8793009841333387,1,1,False
TXN0516,Jeffrey Farmer,Laura Moore,1363.44,batch,completed,2026-07-18 17:44:40.167112,17,5,1,0,0,-0.8895572537586147,0,1,False
TXN0517,Timothy Hull,John Beck,1247.71,batch,completed,2026-07-19 11:42:11.648067,11,6,1,0,0,-0.9668331706683284,0,1,False
TXN0518,Robert Mendez,Keith Johnson,2606.95,batch,completed,2026-07-20 08:56:37.714281,8,0,0,0,0,-0.05923343593784107,0,1,False
TXN0519,Kara Russell,Lauren Mckee,3139.18,batch,completed,2026-07-03 08:08:52.683079,8,4,0,0,0,0.29615031293329824,0,1,False
TXN0520,Jennifer Ward,Stephen Spears,3911.71,batch,completed,2026-07-13 13:54:41.225002,13,0,0,0,0,0.8119885924654954,0,1,False
TXN0521,Gregory Odonnell,Dennis Graham,526.58,real-time,completed,2026-07-23 11:32:52.196872,11,3,0,0,0,-1.4483503396055262,1,1,False
TXN0522,Ashley Reid,Jeremy Frost,1762.0,real-time,completed,2026-07-20 02:08:49.714720,2,0,0,1,0,-0.6234284242110859,1,1,False
TXN0523,Jennifer Hoover,Julia Reyes,2738.78,batch,completed,2026-07-19 05:06:20.826960,5,6,1,1,0,0.0287928677535751,0,1,False
TXN0524,Dawn Marks,Renee Ellis,3885.51,batch,completed,2026-07-08 15:06:06.595881,15,2,0,0,0,0.7944941742244647,0,1,False
TXN0525,Barbara Harris,Samuel Rodriguez,2371.66,real-time,completed,2026-07-02 22:42:06.005392,22,3,0,0,0,-0.21634265990471696,1,1,False
TXN0526,Sarah Webb,Robyn Brown,2445.9,batch,completed,2026-07-24 02:51:03.059857,2,4,0,1,0,-0.16677069004921563,0,1,False
TXN0527,James Brown,Fred Arnold,3796.72,real-time,completed,2026-07-24 01:23:21.818123,1,4,0,1,0,0.7352067927122076,1,1,False
TXN0528,Timothy Huerta,Matthew Adams,2081.34,real-time,completed,2026-07-09 06:57:57.433447,6,3,0,0,0,-0.41019683943662805,1,1,False
TXN0529,Mr. David Lopez,Andrea Livingston,2151.49,batch,completed,2026-07-07 01:24:04.169515,1,1,0,1,0,-0.36335586845921175,0,1,False
TXN0530,Hunter Harvey,Christopher Long,2308.75,real-time,completed,2026-07-06 11:25:52.161359,11,0,0,0,0,-0.2583492954598028,1,1,False
TXN0531,Justin Harrison,Katherine Garcia,2593.26,batch,completed,2026-07-01 07:48:40.034087,7,2,0,0,0,-0.06837460333172295,0,1,False
TXN0532,Robert Hill,Kenneth Daniels,4445.93,real-time,completed,2026-07-12 05:32:34.116947,5,6,1,1,0,1.1687011158518887,1,1,False
TXN0533,David Rosales,Thomas Davis,597.57,real-time,completed,2026-07-04 12:51:57.198940,12,5,1,0,0,-1.4009484788829771,1,1,False
TXN0534,Daniel Johnson DVM,David Flores,3957.84,real-time,completed,2026-07-08 17:11:14.683376,17,2,0,0,0,0.8427907876356769,1,1,False
TXN0535,Timothy Butler,Karen Gonzalez,1703.72,batch,completed,2026-07-18 07:21:14.497932,7,5,1,0,0,-0.6623434889090736,0,1,False
TXN0536,William Morgan,Valerie Nelson,1986.05,batch,completed,2026-07-03 05:49:59.732301,5,4,0,1,0,-0.4738244392147896,0,1,False
TXN0537,Aaron Reyes,Curtis Fisher,1943.06,batch,completed,2026-07-03 04:14:18.927896,4,4,0,1,0,-0.5025299750995956,0,1,False
TXN0538,Tony Gonzalez,Kyle Gomez,4315.96,batch,completed,2026-07-11 20:19:25.614419,20,5,1,0,0,1.0819167823104083,0,1,False
TXN0539,Matthew Graves,Kimberly Henry,2622.88,batch,completed,2026-07-21 21:44:02.433783,21,1,0,0,0,-0.048596562556939296,0,1,False
TXN0540,Rhonda Jarvis,Parker Thompson,3358.46,batch,completed,2026-07-02 13:08:23.312673,13,3,0,0,0,0.4425692454483077,0,1,False
TXN0541,Laura Alvarado,Jacob Neal,96.2,batch,completed,2026-07-27 14:27:25.907613,14,0,0,0,0,-1.7357262068793757,0,1,False
TXN0542,Joshua Martin,Judy Brewer,2031.91,batch,completed,2026-07-06 10:10:57.172648,10,0,0,0,0,-0.4432025300341149,0,1,False
TXN0543,Emily Howard,Mark Bell,2833.49,batch,completed,2026-07-16 17:02:42.696463,17,3,0,0,0,0.09203318651724016,0,1,False
TXN0544,Jamie Rosales,Faith Williams,835.68,batch,completed,2026-07-23 00:27:16.034725,0,3,0,1,0,-1.241956267914586,0,1,False
TXN0545,Dr. Eric Humphrey,Adam Lawson,3030.25,real-time,completed,2026-07-10 22:53:45.814754,22,4,0,0,0,0.22341493205560786,1,1,False
TXN0546,Cynthia Park,Adam Ramirez,2526.78,real-time,completed,2026-07-04 19:52:22.983114,19,5,1,0,0,-0.1127650203036211,1,1,False
TXN0547,Brittany Weber,Beth Garcia,1649.42,batch,completed,2026-07-01 14:49:23.669985,14,2,0,0,0,-0.6986010045765535,0,1,False
TXN0548,Brandy Crane,Robert Jordan,2942.33,batch,completed,2026-07-10 00:43:12.292152,0,4,0,1,0,0.16470847206509512,0,1,False
TXN0549,Alejandro Norton,Joshua Larson,2316.78,batch,completed,2026-07-17 19:36:26.381546,19,4,0,0,0,-0.2529874565866928,0,1,False
TXN0550,Derek Davis,Mary Morris,4660.84,real-time,completed,2026-07-01 06:23:11.542931,6,2,0,0,0,1.312202086240436,1,1,False
TXN0551,Wesley Williams,Joseph Smith,5028.48,batch,completed,2026-07-27 17:48:55.047319,17,0,0,0,1,1.5576848313599998,0,1,False
TXN0552,Benjamin Martin,Christopher Mason,2177.89,batch,completed,2026-07-06 10:43:23.993731,10,0,0,0,0,-0.3457279050407684,0,1,False
TXN0553,Scott Stone,James Cooper,4252.06,batch,completed,2026-07-04 03:11:35.118332,3,5,1,1,0,1.0392490981271312,0,1,False
